EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
valid_0090,DEPOSIT PAD OXIDE,,,,
valid_0091,STRIP PHOTORESIST,,,,
valid_0092,ANNEAL METAL,,,,
valid_0093,MEASURE WINDOW CD,,,,
valid_0094,DEVELOP PHOTORESIST,,,,
valid_0095,CLEAN AFTER WINDOW ETCH,,,,
valid_0096,MEASURE VIA CD,,,,
valid_0097,STRIP RESIST,,,,
valid_0098,CLEAN AFTER VIA ETCH,,,,
valid_0099,OPEN PAD WINDOW,,,,
valid_0100,CLEAN AFTER VIA ETCH,,,,
valid_0101,MEASURE OPENING CD,,,,
valid_0102,MEASURE VIA RESISTANCE,,,,
valid_0103,LIGHT ANNEAL,,,,
valid_0104,STRIP RESIST,,,,
valid_0105,OPEN PAD WINDOW,,,,
valid_0106,IMPLANT N-TYPE,,,,
valid_0107,DEPOSIT PASSIVATION,,,,
valid_0108,STRIP PHOTORESIST,,,,
valid_0109,VIA INSPECTION,,,,
valid_0110,ANNEAL METAL,,,,
valid_0111,DEPOSIT PASSIVATION,,,,
valid_0112,MEASURE VIA CD,,,,
valid_0113,DEPOSIT PASSIVATION,,,,
valid_0114,DEPOSIT PASSIVATION,,,,
valid_0115,STRIP PHOTORESIST,,,,
valid_0116,STRIP PHOTORESIST,,,,
valid_0117,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0118,MEASURE VIA CD,,,,
valid_0119,METAL PATTERN INSPECTION,,,,
valid_0120,MEASURE VIA CD,,,,
valid_0121,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0122,CLEAN AFTER VIA ETCH,,,,
valid_0123,VIA INSPECTION,,,,
valid_0124,DEPOSIT PAD OXIDE,,,,
valid_0125,PASSIVATION ETCH,,,,
valid_0126,MEASURE VIA RESISTANCE,,,,
valid_0127,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0128,ANNEAL METAL,,,,
valid_0129,PASSIVATION ETCH,,,,
valid_0130,MEASURE VIA RESISTANCE,,,,
valid_0131,PAD WINDOW LITHO,,,,
valid_0132,CLEAN AFTER VIA ETCH,,,,
valid_0133,VIA INSPECTION,,,,
valid_0134,MEASURE VIA CD,,,,
valid_0135,CLEAN AFTER WINDOW ETCH,,,,
valid_0136,MEASURE VIA CD,,,,
valid_0137,PAD WINDOW LITHO,,,,
valid_0138,IMPLANT N-TYPE,,,,
valid_0139,DEPOSIT PASSIVATION,,,,
valid_0140,MEASURE VIA CD,,,,
valid_0141,PAD WINDOW LITHO,,,,
valid_0142,MEASURE VIA CD,,,,
valid_0143,PASSIVATION ETCH,,,,
valid_0144,ANNEAL METAL,,,,
valid_0145,STRIP RESIST,,,,
valid_0146,CLEAN AFTER VIA ETCH,,,,
valid_0147,VIA INSPECTION,,,,
valid_0148,CLEAN AFTER VIA ETCH,,,,
valid_0149,STRIP RESIST,,,,
valid_0150,ANNEAL METAL,,,,
valid_0151,DEPOSIT PASSIVATION,,,,
valid_0152,CLEAN AFTER VIA ETCH,,,,
valid_0153,PAD WINDOW LITHO,,,,
valid_0154,CLEAN AFTER VIA ETCH,,,,
valid_0155,DEPOSIT PASSIVATION,,,,
valid_0156,STRIP PHOTORESIST,,,,
valid_0157,VIA INSPECTION,,,,
valid_0158,CLEAN AFTER VIA ETCH,,,,
valid_0159,STRIP RESIST,,,,
valid_0160,MEASURE VIA CD,,,,
valid_0161,DEPOSIT PASSIVATION,,,,
valid_0162,MEASURE VIA CD,,,,
valid_0163,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0164,CLEAN AFTER VIA ETCH,,,,
valid_0165,STRIP PHOTORESIST,,,,
valid_0166,MEASURE VIA CD,,,,
valid_0167,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0168,CLEAN AFTER VIA ETCH,,,,
valid_0169,VIA INSPECTION,,,,
valid_0170,CLEAN AFTER VIA ETCH,,,,
valid_0171,OPEN PAD WINDOW,,,,
valid_0172,MEASURE VIA CD,,,,
valid_0173,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0174,CLEAN AFTER VIA ETCH,,,,
valid_0175,DEPOSIT PASSIVATION,,,,
valid_0176,CLEAN AFTER VIA ETCH,,,,
valid_0177,ETCH SILICON OR OXIDE WINDOW,,,,
valid_0178,DEPOSIT PASSIVATION,,,,
valid_0179,STRIP RESIST,,,,
valid_0180,MEASURE VIA CD,,,,
valid_0181,STRIP RESIST,,,,
valid_0182,CLEAN AFTER VIA ETCH,,,,
valid_0183,PAD WINDOW LITHO,,,,
valid_0184,MEASURE VIA CD,,,,
valid_0185,STRIP RESIST,,,,
valid_0186,MEASURE VIA CD,,,,
valid_0187,STRIP RESIST,,,,
valid_0188,ANNEAL METAL,,,,
valid_0189,STRIP RESIST,,,,
valid_0190,MEASURE VIA CD,,,,
valid_0191,STRIP RESIST,,,,
valid_0192,MEASURE VIA CD,,,,
valid_0193,PAD WINDOW LITHO,,,,
valid_0194,CLEAN AFTER VIA ETCH,,,,
valid_0195,PAD WINDOW LITHO,,,,
valid_0196,DEPOSIT PASSIVATION,,,,
valid_0197,VIA OPENING INSPECTION,,,,
valid_0198,MEASURE VIA CD,,,,
valid_0199,STRIP RESIST,,,,
